ExperimentName	Subject	Session	Clock.Information	cross800x600	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	instructionfMRI	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	thanks	Block	Correct1	Correct2	ID	Left	Mid	Procedure	Right	Running	Slide1.ACC	Slide1.CRESP	Slide1.DurationError	Slide1.OnsetDelay	Slide1.OnsetTime	Slide1.OnsetToOnsetTime	Slide1.RESP	Slide1.RT	Slide1.RTTime	triallist	triallist.Cycle	triallist.Sample	type
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	30	1	3	30	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM22.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM14.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM7.bmp	triallist	1	1	-14	14	244536	0	1	3082	247618	30	2	30	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	31	2	4	31	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF21.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF28.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF29.bmp	triallist	1	2	-14	14	249536	0	2	2642	252178	31	2	31	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	32	2	4	32	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM32.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM28.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM9.bmp	triallist	1	2	-13	13	254535	0	2	4291	258826	32	2	32	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	33	1	3	33	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM1.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM23.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM27.bmp	triallist	0	1	-13	13	259535	0	2	4067	263602	33	2	33	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	34	1	3	34	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM9.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM16.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM17.bmp	triallist	1	1	-12	12	264534	0	1	2588	267122	34	2	34	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	35	2	4	35	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM2.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM35.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM29.bmp	triallist	0	2	-11	11	269533	0	1	2941	272474	35	2	35	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	36	0	0	36	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\111.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\000.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\222.bmp	triallist	0		-11	11	274533	0		0	0	36	2	36	40
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	37	1	3	37	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF27.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF4.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF34.bmp	triallist	1	1	-10	10	279532	0	1	2206	281738	37	2	37	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	38	2	4	38	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF18.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF24.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF15.bmp	triallist	1	2	-10	10	284532	0	2	4150	288682	38	2	38	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	39	2	4	39	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF24.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF25.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF11.bmp	triallist	1	2	-10	10	289532	0	2	2494	292026	39	2	39	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	40	1	3	40	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM36.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM33.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM26.bmp	triallist	1	1	-9	9	294531	0	1	1551	296082	40	2	40	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	41	2	4	41	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM26.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM24.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM7.bmp	triallist	1	2	-9	9	299531	0	2	2463	301994	41	2	41	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	42	2	4	42	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM16.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM3.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM30.bmp	triallist	1	2	-9	9	304531	0	2	2879	307410	42	2	42	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	43	0	0	43	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\333.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\000.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\444.bmp	triallist	0		-8	8	309530	0		0	0	43	2	43	50
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	44	2	4	44	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	0	2	-8	8	314530	0	1	1752	316282	44	2	44	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	45	1	3	45	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	1	-8	8	319530	0	1	1000	320530	45	2	45	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	46	2	4	46	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	2	-7	7	324529	0	2	1953	326482	46	2	46	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	47	1	3	47	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	0	1	-7	7	329529	0	2	57	329586	47	2	47	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	48	1	3	48	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	1	1	-7	7	334529	0	1	3225	337754	48	2	48	22
